"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20210601 ~ 20220531"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"서울특별시 관악구 봉천동","1706","1706","0000","봉천우성","84.96","202204","2","101,500","16","2000","관악로30길 12","","중개거래","서울 관악구"
"서울특별시 관악구 봉천동","1706","1706","0000","봉천우성","84.96","202204","28","102,500","13","2000","관악로30길 12","","중개거래","서울 관악구"
"서울특별시 관악구 봉천동","1706","1706","0000","봉천우성","84.96","202205","30","97,500","11","2000","관악로30길 12","","직거래","-"
"서울특별시 관악구 봉천동","1715","1715","0000","부미아띠랑스힐","83.95","202106","8","73,000","3","2002","남부순환로230길 117","","-","-"
"서울특별시 관악구 봉천동","1721","1721","0000","브라운스톤관악","59.67","202108","17","82,000","5","2005","관악로 263","","-","-"
"서울특별시 관악구 봉천동","180-261","0180","0261","삼정","80.28","202110","2","54,700","7","2001","인헌길 168","","-","-"
"서울특별시 관악구 봉천동","180-261","0180","0261","삼정","83.09","202110","11","52,000","3","2001","인헌길 168","","-","-"
"서울특별시 관악구 봉천동","180-422","0180","0422","새진8차","80.64","202106","5","60,000","4","2005","인헌16길 47","","-","-"
"서울특별시 관악구 봉천동","180-422","0180","0422","새진8차","84.88","202112","21","41,000","5","2005","인헌16길 47","","직거래","-"
"서울특별시 관악구 봉천동","1574-1","1574","0001","생모리츠타운","84.36","202107","2","69,000","8","2007","쑥고개로 100","","-","-"
"서울특별시 관악구 봉천동","1574-1","1574","0001","생모리츠타운","84.36","202110","12","64,000","7","2007","쑥고개로 100","","-","-"
"서울특별시 관악구 봉천동","869-6","0869","0006","서울대역마에스트로","23.09","202106","4","18,000","18","2012","남부순환로218길 1","","-","-"
"서울특별시 관악구 봉천동","869-6","0869","0006","서울대역마에스트로","19.46","202110","11","17,000","19","2012","남부순환로218길 1","","-","-"
"서울특별시 관악구 봉천동","869-6","0869","0006","서울대역마에스트로","23.09","202112","16","17,000","16","2012","남부순환로218길 1","","중개거래","서울 관악구"
"서울특별시 관악구 봉천동","869-6","0869","0006","서울대역마에스트로","23.09","202203","31","17,400","18","2012","남부순환로218길 1","","중개거래","서울 관악구"
"서울특별시 관악구 봉천동","869-6","0869","0006","서울대역마에스트로","12.43","202204","7","12,000","19","2012","남부순환로218길 1","","중개거래","서울 관악구"
"서울특별시 관악구 봉천동","867-9","0867","0009","서울대역해담채","12.87","202108","16","15,000","8","2012","관악로15길 23-12","20211026","-","-"
"서울특별시 관악구 봉천동","867-9","0867","0009","서울대역해담채","12.87","202109","6","14,000","7","2012","관악로15길 23-12","","-","-"
"서울특별시 관악구 봉천동","867-9","0867","0009","서울대역해담채","12.87","202201","26","13,000","6","2012","관악로15길 23-12","","중개거래","서울 관악구"
"서울특별시 관악구 봉천동","1591-2","1591","0002","서울대입구삼성","59.78","202107","11","70,300","1","1999","관악로 125","","-","-"
"서울특별시 관악구 봉천동","1591-2","1591","0002","서울대입구삼성","59.78","202107","23","79,000","4","1999","관악로 125","","-","-"
"서울특별시 관악구 봉천동","1591-2","1591","0002","서울대입구삼성","84.85","202107","29","108,000","10","1999","관악로 125","","-","-"
"서울특별시 관악구 봉천동","1591-2","1591","0002","서울대입구삼성","59.78","202112","11","79,000","5","1999","관악로 125","","중개거래","서울 강남구, 서울 관악구"
"서울특별시 관악구 봉천동","1560-61","1560","0061","서울대입구아이원(1560-61)","59.96","202107","3","86,000","5","2006","청룡길 78","","-","-"
"서울특별시 관악구 봉천동","1560-61","1560","0061","서울대입구아이원(1560-61)","84.89","202107","9","110,000","9","2006","청룡길 78","","-","-"
"서울특별시 관악구 봉천동","1560-61","1560","0061","서울대입구아이원(1560-61)","59.96","202108","4","93,500","10","2006","청룡길 78","","-","-"
"서울특별시 관악구 봉천동","1560-61","1560","0061","서울대입구아이원(1560-61)","59.96","202108","7","85,000","1","2006","청룡길 78","","-","-"
"서울특별시 관악구 봉천동","1560-61","1560","0061","서울대입구아이원(1560-61)","59.96","202108","8","92,800","6","2006","청룡길 78","","-","-"
"서울특별시 관악구 봉천동","1560-61","1560","0061","서울대입구아이원(1560-61)","59.96","202112","19","103,000","6","2006","청룡길 78","","중개거래","서울 관악구"
"서울특별시 관악구 봉천동","1560-61","1560","0061","서울대입구아이원(1560-61)","59.96","202205","18","65,000","12","2006","청룡길 78","","직거래","-"
"서울특별시 관악구 봉천동","1560-62","1560","0062","서울대입구아이원(1560-62)","59.96","202107","30","91,000","4","2006","청룡길 77","","-","-"
"서울특별시 관악구 봉천동","1560-62","1560","0062","서울대입구아이원(1560-62)","59.96","202109","11","94,500","3","2006","청룡길 77","","-","-"
"서울특별시 관악구 봉천동","1560-62","1560","0062","서울대입구아이원(1560-62)","59.96","202112","29","100,000","9","2006","청룡길 77","","중개거래","서울 강남구, 서울 관악구"
"서울특별시 관악구 봉천동","1568-1","1568","0001","서울대입구한양아이클래스","16.58","202107","27","16,900","11","2018","쑥고개로 123","","-","-"
"서울특별시 관악구 봉천동","1568-1","1568","0001","서울대입구한양아이클래스","15.53","202108","2","17,700","10","2018","쑥고개로 123","","-","-"
"서울특별시 관악구 봉천동","1568-1","1568","0001","서울대입구한양아이클래스","16.58","202110","9","18,000","16","2018","쑥고개로 123","","-","-"
"서울특별시 관악구 봉천동","1568-1","1568","0001","서울대입구한양아이클래스","16.58","202111","17","18,500","13","2018","쑥고개로 123","","중개거래","서울 관악구"
"서울특별시 관악구 봉천동","1568-1","1568","0001","서울대입구한양아이클래스","15.96","202111","29","19,000","12","2018","쑥고개로 123","","중개거래","서울 관악구"
"서울특별시 관악구 봉천동","1568-1","1568","0001","서울대입구한양아이클래스","15.53","202112","6","18,500","10","2018","쑥고개로 123","","중개거래","서울 관악구"
"서울특별시 관악구 봉천동","1568-1","1568","0001","서울대입구한양아이클래스","15.96","202204","16","18,300","16","2018","쑥고개로 123","","중개거래","서울 관악구"
"서울특별시 관악구 봉천동","1729","1729","0000","서희스타힐스","84.93","202107","16","88,000","8","2015","청림3길 10","","-","-"
"서울특별시 관악구 봉천동","1729","1729","0000","서희스타힐스","52.6","202107","23","64,000","3","2015","청림3길 10","","-","-"
"서울특별시 관악구 봉천동","1729","1729","0000","서희스타힐스","59.92","202108","10","75,500","3","2015","청림3길 10","","-","-"
"서울특별시 관악구 봉천동","1729","1729","0000","서희스타힐스","59.92","202108","13","81,000","8","2015","청림3길 10","","-","-"
"서울특별시 관악구 봉천동","1729","1729","0000","서희스타힐스","52.6","202110","2","70,000","5","2015","청림3길 10","","-","-"
"서울특별시 관악구 봉천동","1729","1729","0000","서희스타힐스","59.92","202110","16","81,500","8","2015","청림3길 10","","-","-"
"서울특별시 관악구 봉천동","1729","1729","0000","서희스타힐스","59.92","202204","16","77,500","3","2015","청림3길 10","","중개거래","서울 관악구"
"서울특별시 관악구 봉천동","1697","1697","0000","선경","76.5","202108","28","80,000","2","1996","청룡7길 55","","-","-"
"서울특별시 관악구 봉천동","1705","1705","0000","신봉","59.75","202107","3","70,700","13","1999","양녕로6나길 18","","-","-"
"서울특별시 관악구 봉천동","1705","1705","0000","신봉","59.75","202108","25","74,500","12","1999","양녕로6나길 18","","-","-"
"서울특별시 관악구 봉천동","1605-40","1605","0040","신성새실마을103동","105.7","202107","22","84,700","2","2004","관악로6길 76","","-","-"
"서울특별시 관악구 봉천동","1511-29","1511","0029","신양","39.56","202202","8","21,000","5","2004","봉천로21길 62","","중개거래","서울 동작구"
"서울특별시 관악구 봉천동","870-13","0870","0013","신원메트로빌","84.6","202109","28","59,000","3","2006","남부순환로 1811","","-","-"
"서울특별시 관악구 봉천동","41-265","0041","0265","에메랄드103동","60.54","202201","28","63,000","2","2012","은천로34길 24","20220426","중개거래","서울 관악구"
"서울특별시 관악구 봉천동","41-265","0041","0265","에메랄드103동","60.54","202201","28","63,000","2","2012","은천로34길 24","","중개거래","서울 관악구"
"서울특별시 관악구 봉천동","41-265","0041","0265","에메랄드103동","83.44","202205","17","76,000","5","2012","은천로34길 24","","중개거래","서울 관악구"
"서울특별시 관악구 봉천동","41-261","0041","0261","에메랄드105동","96.59","202201","23","83,000","6","2012","은천로34길 14","","중개거래","서울 관악구"
"서울특별시 관악구 봉천동","1707","1707","0000","은천1","84.65","202111","4","90,000","10","2001","인헌12길 46-2","","중개거래","서울 관악구"
"서울특별시 관악구 봉천동","1707","1707","0000","은천1","84.65","202202","17","94,000","2","2001","인헌12길 46-2","","중개거래","서울 관악구"
"서울특별시 관악구 봉천동","1707-1","1707","0001","은천2단지아파트","59.93","202106","26","72,000","9","2000","인헌12길 46-1","","-","-"
"서울특별시 관악구 봉천동","1707-1","1707","0001","은천2단지아파트","49.95","202108","7","56,500","4","2000","인헌12길 46-1","","-","-"
"서울특별시 관악구 봉천동","1707-1","1707","0001","은천2단지아파트","59.93","202108","14","73,000","6","2000","인헌12길 46-1","","-","-"
"서울특별시 관악구 봉천동","1707-1","1707","0001","은천2단지아파트","59.93","202108","27","75,000","15","2000","인헌12길 46-1","","-","-"
"서울특별시 관악구 봉천동","1707-1","1707","0001","은천2단지아파트","59.93","202109","8","70,000","2","2000","인헌12길 46-1","","-","-"
"서울특별시 관악구 봉천동","1707-1","1707","0001","은천2단지아파트","59.93","202109","11","76,000","13","2000","인헌12길 46-1","","-","-"
"서울특별시 관악구 봉천동","1707-1","1707","0001","은천2단지아파트","59.93","202201","21","82,000","14","2000","인헌12길 46-1","","중개거래","서울 관악구"
"서울특별시 관악구 봉천동","1707-1","1707","0001","은천2단지아파트","49.95","202203","23","58,000","1","2000","인헌12길 46-1","","중개거래","서울 관악구"
"서울특별시 관악구 봉천동","1707-1","1707","0001","은천2단지아파트","49.95","202205","21","64,500","5","2000","인헌12길 46-1","","중개거래","서울 관악구"
"서울특별시 관악구 봉천동","1725","1725","0000","인헌","59.75","202205","12","57,000","2","1998","낙성대로15길 66","","중개거래","서울 관악구"
"서울특별시 관악구 봉천동","1021","1021","0000","일두(1021)","57.66","202106","17","58,000","1","1985","은천로39길 56","","-","-"
"서울특별시 관악구 봉천동","1021","1021","0000","일두(1021)","38.92","202109","28","43,000","5","1985","은천로39길 56","","-","-"
"서울특별시 관악구 봉천동","1722","1722","0000","제창그로힐","81.892","202108","7","75,000","3","2005","남부순환로 1979","","-","-"
"서울특별시 관악구 봉천동","1722","1722","0000","제창그로힐","81.892","202203","21","73,500","4","2005","남부순환로 1979","","중개거래","서울 관악구"
"서울특별시 관악구 봉천동","863-9","0863","0009","코스모블루","13.09","202110","4","11,500","8","2012","남부순환로220길 29","","-","-"
"서울특별시 관악구 봉천동","863-9","0863","0009","코스모블루","14.25","202110","14","14,000","9","2012","남부순환로220길 29","","-","-"
"서울특별시 관악구 봉천동","863-9","0863","0009","코스모블루","14.25","202201","7","12,300","8","2012","남부순환로220길 29","","중개거래","서울 관악구"
"서울특별시 관악구 봉천동","863-9","0863","0009","코스모블루","14.25","202205","30","12,000","9","2012","남부순환로220길 29","","직거래","-"
"서울특별시 관악구 봉천동","863-9","0863","0009","코스모블루","14.25","202205","30","12,000","6","2012","남부순환로220길 29","","직거래","-"
"서울특별시 관악구 봉천동","1608-23","1608","0023","푸르빌3차","99.36","202205","3","75,000","1","2004","남부순환로230길 94","","중개거래","서울 관악구"
"서울특별시 관악구 봉천동","869-3","0869","0003","프라비다1","14.38","202106","27","16,500","17","2012","관악로17길 8","","-","-"
